28355089	CT vaginography: a new CT technique for imaging of upper and middle vaginal fistulas.	OBJECTIVE: Different types of vaginal fistulas is a relatively uncommon condition in the Western world but very frequent in developing countries. In the past, conventional vaginography was the radiological examination of choice for exploring this condition. CT and MRI are now both used for this purpose. Our objective was to test the feasibility and to explore the potential role of a new CT imaging technique implementing vaginal introitus obstruction and opacification of the vagina with iodine contrast agent, to show patency of a fistula. METHODS: We describe the technical protocol of CT-vaginography as performed in Geneva University Hospitals, including vaginal catheterization with a Foley catheter and obstruction of the introitus by inflating the balloon of the catheter. We also report three cases of patients with suspected vaginal fistula who underwent CT-vaginography. RESULTS: The examinations were technically successful. In one patient, it revealed the presence of fistulous pathways from the vaginal fornix along the bilateral infected surgical prostheses. In a second patient, it showed a fistula between the vagina and the necrotic cavity of a recurrent cervical cancer. In a third patient, it proved the absence of a suspected vaginal fistula. CONCLUSION: CT-vaginography is a technically feasible CT protocol that provides anatomical and functional information on clinically suspected vaginal fistulas. Advances in knowledge: After the abandon of conventional vaginography in the era of transaxial imaging, the current modalities of imaging vaginal fistulas provide excellent anatomical detail but less functional information concerning the permeability of a vaginal fistulous pathway. We propose the use of CT-vaginography, a technical protocol that we describe in detail.
28351328	Effect of EBI3 on radiation-induced immunosuppression of cervical cancer HeLa cells by regulating Treg cells through PD-1/PD-L1 pathway.	This study aimed to investigate the effect of EBI3 on radiation-induced immunosuppression of cervical cancer HeLa cells by regulating Treg cells through PD-1/PD-L1 signaling pathway. A total of 43 adult female Wistar rats were selected and injected with HeLa cells in the caudal vein to construct a rat model of cervical cancer. All model rats were randomly divided into the radiotherapy group ( n = 31) and the control group ( n = 12). The immunophenotype of Treg cells was detected by the flow cytometry. The protein expressions of EBI3, PD-1, and PD-L1 in cervical cancer tissues were tested by the streptavidin-peroxidase method. HeLa cells in the logarithmic growth phase were divided into four groups: the blank, the negative control group, the EBI3 mimics group, and the EBI3 inhibitors group. Western blotting was used to detect PD-1 and PD-L1 protein expressions. MTT assay was performed to measure the proliferation of Treg cells. Flow cytometry was used to detect cell cycle and apoptosis, and CD4+/CD8+ T cell ratio in each group. Compared with before and 1 week after radiotherapy, the percentages of CD4+T cells and CD8+T cells were significantly decreased in the radiotherapy group at 1 month after radiotherapy. Furthermore, down-regulation of EBI3 and up-regulation of PD-1 and PD-L1 were observed in cervical cancer tissues at 1 month after radiotherapy. In comparison to the blank and negative control groups, increased expression of EBI3 and decreased expressions of PD-1 and PD-L1 were found in the EBI3 mimics group. However, the EBI3 inhibitors group had a lower expression of EBI3 and higher expressions of PD-1 and PD-L1 than those in the blank and negative control groups. The EBI3 mimics group showed an increase in the optical density value (0.43 +/- 0.05), while a decrease in the optical density value (0.31 +/- 0.02) was found in the EBI3 inhibitors group. Moreover, compared with the blank and negative control groups, the apoptosis rates of Treg/CD4+T/CD8+T cells were decreased in the EBI3 mimics group, but the EBI3 inhibitors group exhibited an increase in apoptosis rate. In conclusion, over-expression of EBI3 could reduce the apoptosis of Treg/CD4+T/CD8+T cells and prevent radiation-induced immunosuppression of cervical cancer HeLa cells by inhibiting the activation of PD-1/PD-L1 signaling pathway.
28351308	Sulfiredoxin may promote metastasis and invasion of cervical squamous cell carcinoma by epithelial-mesenchymal transition.	Sulfiredoxin (Srx), a novel oxidative stress-induced antioxidant protein, has been reported to be expressed in several human tumour tissues. However, the expression and functions of Srx in cervical squamous cell carcinoma remain unknown. Here, we proved that expression of Srx was upregulated in cervical tissues as revealed by immunohistochemistry, and revealed a close correlation between the protein's expression and the expression level of one core epithelial-mesenchymal transition marker, E-cadherin. We demonstrated that Srx was overexpressed in cervical squamous cell carcinoma and its expression level was closely correlated with lymph node metastasis and invasion of cervical squamous cell carcinoma. Meanwhile, Srx expression was negatively correlated with E-cadherin expression. The remission time (tumour-free status after surgery) of the Srx strong staining group was significantly shorter than that of the Srx weak staining group. We silenced Srx by short hairpin RNA in HeLa and SiHa cells. Diminished Srx expression upregulated E-cadherin expression. The cell invasion and migration activity in the ShSrx group were obviously decreased in HeLa and SiHa cells. Moreover, Srx regulated the expression of the other marker of epithelial-mesenchymal transition, vimentin. In conclusion, the study suggested that Srx was highly expressed in cervical squamous cell carcinoma and may promote invasion and metastasis of cervical squamous cell carcinoma via regulating epithelial-mesenchymal transition.
28351298	Aberrant gene-specific DNA methylation signature analysis in cervical cancer.	Multicomponent molecular modifications such as DNA methylation may offer sensitive and specific cervical intraepithelial neoplasia and cervical cancer biomarkers. In this study, we tested cervical tissues at various stages of tumor progression for 5-methylcytosine and 5-hydroxymethylcytosine levels and also DNA promoter methylation profile of a panel of genes for its diagnostic potential. In total, 5-methylcytosine, 5-hydroxymethylcytosine, and promoter methylation of 33 genes were evaluated by reversed-phase high-performance liquid chromatography, enzyme-linked immunosorbent assay based technique, and bisulfate-based next generation sequencing. The 5-methylcytosine and 5-hydroxymethylcytosine contents were significantly reduced in squamous cell carcinoma and receiver operating characteristic curve analysis showed a significant difference in (1) 5-methylcytosine between normal and squamous cell carcinoma tissues (area under the curve = 0.946) and (2) 5-hydroxymethylcytosine levels among normal, squamous intraepithelial lesions and squamous cell carcinoma. Analyses of our next generation sequencing results and data from five independent published studies consisting of 191 normal, 10 low-grade squamous intraepithelial lesions, 21 high-grade squamous intraepithelial lesions, and 335 malignant tissues identified a panel of nine genes ( ARHGAP6, DAPK1, HAND2, NKX2-2, NNAT, PCDH10, PROX1, PITX2, and RAB6C) which could effectively discriminate among the various groups with sensitivity and specificity of 80%-100% (p < 0.05). Furthermore, 12 gene promoters (ARHGAP6, HAND2, LHX9, HEY2, NKX2-2, PCDH10, PITX2, PROX1, TBX3, IKBKG, RAB6C, and DAPK1) were also methylated in one or more of the cervical cancer cell lines tested. The global and gene-specific methylation of the panel of genes identified in our study may serve as useful biomarkers for the early detection and clinical management of cervical cancer.
28345459	N6-Isopentenyladenosine promoted HeLa cell apoptosis through inhibitions of AKT and transforming growth factor beta-activated kinase 1 activation.	N6-Isopentenyladenosine, a member of the family of plant hormones, possesses anti-cancer activities on a number of cancer cell lines. However, its mode of action in cervical cancer cell remains poorly understood. Our computational docking studies showed that N6-Isopentenyladenosine could bind with the really interesting new gene domain of tumor necrosis factor receptor-associated factor 6, which is an ubiquitination E3 ligase. Tumor necrosis factor receptor-associated factor 6-mediated ubiquitination is known to activate both protein kinase B (also known as AKT) and transforming growth factor beta-activated kinase 1, and the really interesting new gene domain comprises the core of the ubiquitin ligase catalytic domain. First, we evaluated the effects of iPA on cervical cancer cell line HeLa using MTT and flow cytometry. Second, we examined the effects of iPA on activation of tumor necrosis factor receptor-associated factor 6-mediated downstream targets using western blot or immunoprecipitation. iPA could reduce HeLa cell proliferation through apoptosis, and such anti-cancer activity is associated with inhibitions of both AKT and transforming growth factor beta-activated kinase 1 signaling pathways. In addition, suppression of the anti-apoptotic protein Bcl-2 and elevation of the pro-apoptotic protein Bax were also observed. Anti-proliferation properties of iPA are likely due to its binding at the really interesting new gene domain of tumor necrosis factor receptor-associated factor 6 and loss of AKT and transforming growth factor beta-activated kinase 1 activities as a result of functional modulations of tumor necrosis factor receptor-associated factor 6. These results support the emerging notion that tumor necrosis factor receptor-associated factor 6 could serve as a viable target for developing new cancer therapeutics.
28336133	Comparison of Cobas(R) HPV and Anyplex II HPV28 assays for detecting and genotyping human papillomavirus.	Persistent infection with high-risk human papillomavirus (HPV-HR) is a recognized cause of cervical cancer. The aim of this study was to compare analytical and clinical performances of the Cobas(R) HPV and Anyplex II HPV28 assays for HPV detection and genotyping. A total of 94 cervical samples were tested. For HPV-HR, the results agreed very well (94.68%), with 100% agreement when detecting CIN2+. The Anyplex II HPV28 assay detected more genotypes than the Cobas(R) HPV Test, but their clinical performances were similar.
28328841	Increased HPV L1 gene methylation and multiple infection status lead to the difference of cervical epithelial cell lesion in different ethnic women of Xinjiang, China.	Human papillomavirus (HPV) L1 gene methylation deeply involved in the progression and heterogeneity of cervical cell epithelial lesions. The DNA ploidy also represented the early lesions of cervical cell, and it was associated with different HPV infection status in different ethnic women. So, the research was to explore whether it was possible that HPV L1 gene methylation and HPV infection status as the risk factors to lead to the differences of cervical epithelial cells' lesions in different ethnics women.The flow-through hybridization and gene chip for HPV genotypes test, general characteristics, and cervical exfoliated cell samples were collected from 94 Uygur and 79 Han women with HPV-16 infection. The cases were divided into the single HPV-16 (sHPV-16) infection group and multiple HPV-16 (mHPV-16) infection group in each ethnic women. The DNA ploidy was analyzed by flow cytometry, and the methylation-sensitive high resolution melting (MS-HRM) was used to test the HPV-16 L1 gene methylation, the results of methylation was segmented into mild methylation, moderate methylation, and severe methylation groups. Multifactor logistic analysis explored the relation between DNA heteroploid and HPV-16 infection status, HPV-16 L1 gene methylation in different ethnic women.The higher proportion of mHPV-16 infection in Uygur than Han women (61.7% vs 38.0%). L1 gene methylation had statistic difference between single and mHPV-16 infection under the same ethnic women. The proportion of DNA heteroploid had statistic difference between different HPV-16 infection status or different L1 gene methylation grades in Han or Uygur women. Both L1 gene methylation and HPV infection status were the risk factors of DNA heteroploid. Compared to the sHPV-16 infection, the odds ratio (OR) of mHPV-16 infection were 4.409 (CI: 1.398-13.910) and 3.279 (CI: 1.069-10.060) in Han and Uygur women. Compared the mild L1 gene methylation, the OR of moderate L1 gene methylation were 3.313 (CI: 1.002-10.952) and 5.075 (CI: 1.385-18.603) in Han and Uygur women, the OR of severe L1 gene methylation were 20.592 (CI: 3.691-114.880) and 63.634 (CI: 10.400-389.368) in Han and Uygur women.The study first reported that HPV L1 gene methylation and HPV infection status were the risk factors to the DNA heteroploid of cervical cell in different ethnics women, HPV L1 gene methylation and infection status should be recommended to the existing system of cervical lesion screening in order to provide better serves for the HPV infected women, especially for the ethnic women with high proportion of severe L1 gene methylation and multiple infection status.
28315691	miR-519 suppresses nasopharyngeal carcinoma cell proliferation by targeting oncogene URG4/URGCP.	Nasopharyngeal carcinoma (NPC) is one of the most common malignant tumor in Southeast Asia, its regulatory mechanism is still to be understood. miR-519 inhibits the progression of several tumors, including cervical cancer, ovarian cancer and gastric cancer. But its role in NPC hasn't been studied. In present study, we found miR-519 was downregulated in NPC cells, its overexpression inhibited NPC cell proliferation and arrested cell cycle at G0/G1 phase, while its knockdown promoted NPC cell proliferation and cell cycle progression. An oncogene URG4/URGCP (upregulated gene-4/upregulator of cell proliferation) was the target of miR-519, URG4 was upregulated in NPC cells, miR-519 inhibited URG4 expression by directly binding to the 3'UTR of URG4. miR-519 inhibited Cyclin D1 expression and the phosphorylation level of Rb, and increased p21 and p27 expression, confirming miR-519 blocked G1/S transition. Moreover, miR-519 level was negative correlated with URG4 level in NPC tissues. In summary, we found miR-519 NPC cell proliferation by inhibiting URG4.
28314289	Dose-dense Paclitaxel- and Carboplatin-based Neoadjuvant Chemotherapy Followed by Surgery or Concurrent Chemo-radiotherapy in Cervical Cancer: a Preliminary Analysis.	AIM: To assess preliminary results with dose-dense neoadjuvant chemotherapy (NACT) prior to surgery or concurrent chemo-radiotherapy (CCRT) in cervical cancer. PATIENTS AND METHODS: Thirty patients received weekly paclitaxel (80 mg/m2) plus carboplatin (AUC2) for 6 cycles followed by radical hysterectomy in 16 (stage Ib2-IIb), conisation in one (stage Ib1), and CCRT in 13 (stage Ib2-IIb). Median follow-up of survivors was 12 months (range=3-22). RESULTS: Among the surgically treated patients, clinical overall response rate (RR) was 82.3%, optimal pathological RR was 17.6%, and suboptimal pathological RR with intra-cervical residual disease was 41.2%. Only one patient relapsed. Among the CCRT treated patients, partial RR after NACT was 76.9% and complete RR after CCRT was 58.3%. However, 42.8% of complete responders recurred. Toxicity was acceptable. CONCLUSION: Dose-dense NACT seems to achieve promising RRs with manageable toxicity in cervical cancer. Investigation on larger series with longer follow-up is warranted.
28314288	Prevalence of Cervical Infection and Genotype Distribution of Human Papilloma Virus Among Females in Da Nang, Vietnam.	AIM: The goal of the present study was to determine the prevalence and distribution of high-risk human papilloma virus (HPV) genotypes in women from two districts in and around Da Nang city, Vietnam. MATERIALS AND METHODS: All participants were randomly selected, 200 from the Hai Chau district and 200 from the Son Tra district. The detection and genotyping of HPV were performed by real-time polymerase chain reaction (PCR) technique. RESULTS: Out of a total of 400 women, we found that 38 (9.5%) were infected with a high-risk HPV genotype, the most prevalent genotypes being 16, 18, 58 and 59. By assessment of the HPV findings in relation to sociodemographic characteristics, we found significant differences between the two study districts and between the age groups, as well as differences associated with occupation and the use of contraceptives. CONCLUSION: The proportion of high-risk genotypes other than 16 and 18 was relatively high, and since the HPV genotype distribution is known to vary greatly across populations, the information from this study can be used for planning of screening and vaccination programs in Da Nang.
28306621	Prognostic value of preoperative 18F-FDG PET/CT in papillary thyroid cancer patients with a high metastatic lymph node ratio: a multicenter retrospective cohort study.	OBJECTIVE: Metastatic lymph node ratio (MLNR) is a known significant predictor of disease-free survival in differentiated thyroid cancer. The authors investigated the ability of preoperative fluorine-18 fluorodeoxyglucose (F-FDG) PET/CT to predict recurrence after surgery with radioactive iodine therapy considering MLNR. PATIENTS AND METHODS: A total of 274 patients who underwent preoperative PET/CT and surgery with radioactive iodine therapy were enrolled. The tumor-to-liver uptake ratio on PET/CT was calculated by dividing the maximum standardized uptake value of a primary lesion by the mean standardized uptake value of the normal liver. High F-FDG uptake was defined as tumor-to-liver uptake ratio more than the median cutoff value (2.1). MLNR was calculated by dividing the number of metastatic lymph nodes (LNs) by the number of cervical LNs removed. A high MLNR was also defined as one more than a threshold value (0.4), identified by plotting Kaplan-Meier survival curves and comparing them using the log-rank test. The prognostic significances of clinicopathologic variables were analyzed. RESULTS: Fifteen (5.5%) patients developed recurrence in the thyroid bed or in cervical LNs. Cox regression analysis showed that a high MLNR was significantly associated with a worse disease-free survival (odds ratio 6.95; 95% confidence interval: 2.36-20.47; P<0.001). A subgroup analysis of 70 patients with a high MLNR showed that only high F-FDG uptake was significantly associated with a worse disease-free survival (odds ratio 5.77; 95% confidence interval: 1.22-27.16; P=0.027). CONCLUSION: High F-FDG uptake of primary lesion on preoperative PET/CT has selective prognostic value according to the extent of metastatic LNs (MLNR>0.4).
